date_calc,date_forecast,absolute_humidity_2m:gm3,air_density_2m:kgm3,ceiling_height_agl:m,clear_sky_energy_1h:J,clear_sky_rad:W,cloud_base_agl:m,dew_or_rime:idx,dew_point_2m:K,diffuse_rad:W,diffuse_rad_1h:J,direct_rad:W,direct_rad_1h:J,effective_cloud_cover:p,elevation:m,fresh_snow_12h:cm,fresh_snow_1h:cm,fresh_snow_24h:cm,fresh_snow_3h:cm,fresh_snow_6h:cm,is_day:idx,is_in_shadow:idx,msl_pressure:hPa,precip_5min:mm,precip_type_5min:idx,pressure_100m:hPa,pressure_50m:hPa,prob_rime:p,rain_water:kgm2,relative_humidity_1000hPa:p,sfc_pressure:hPa,snow_density:kgm3,snow_depth:cm,snow_drift:idx,snow_melt_10min:mm,snow_water:kgm2,sun_azimuth:d,sun_elevation:d,super_cooled_liquid_water:kgm2,t_1000hPa:K,total_cloud_cover:p,visibility:m,wind_speed_10m:ms,wind_speed_u_10m:ms,wind_speed_v_10m:ms,wind_speed_w_1000hPa:ms,pv_measurement,building
2023-02-22 08:00:04,2023-02-23 12:00:00,3.4,1.27,1034.3,876999.9,234.225,713.925,0.0,268.3,95.275,354898.6,103.125,352461.53,91.3,24.0,0.7,0.0,0.7,0.0,0.3,1.0,0.0,1007.425,0.0,0.0,991.6,997.80005,0.0,0.0,64.5,1004.025,,0.0,0.0,0.0,0.0,193.06575,15.8765,0.0,273.8,93.45,39258.6,5.125,4.325,2.725,0.0,0.9800000000000001,C
2023-02-22 08:00:04,2023-02-23 13:00:00,3.35,1.27,1105.65,767743.94,187.05,897.35,0.0,268.175,70.5,298335.72,25.15,230961.88,99.9,24.0,0.7,0.0,0.7,0.0,0.075,1.0,0.0,1006.35,0.0,0.0,990.55005,996.75,0.0,0.0,63.6,1002.975,,0.0,0.0,0.0,0.0,208.17924,13.5135,0.0,273.875,100.0,31678.8,4.3,3.05,3.0,0.0,2.94,C
2023-02-22 08:00:04,2023-02-23 14:00:00,3.2,1.27,1225.15,547941.6,114.425,1092.925,0.0,267.65,50.675,218076.94,5.325,54853.4,100.0,24.0,0.7,0.0,0.7,0.0,0.0,1.0,0.0,1005.275,0.0,0.0,989.575,995.775,0.0,0.0,60.15,1002.0,,0.0,0.0,0.0,0.0,222.768,9.621,0.1,274.05,100.0,35520.05,3.425,1.75,2.95,0.0,0.9800000000000001,C
2023-02-25 08:00:04,2023-02-26 10:00:00,5.125,1.2825,760.575,789873.7,245.575,615.525,0.0,274.075,45.6,176272.53,0.075,486.8,100.0,24.0,0.5,0.0,1.6,0.0,0.0,1.0,0.0,1023.55,0.0,0.0,1007.675,1013.95,0.0,0.0,80.25,1020.225,,0.0,0.0,0.0,0.15,162.26599,16.449749,0.32500002,275.65,100.0,35434.977,4.4,4.05,1.75,0.0,250.88000000000002,C
2023-02-25 08:00:04,2023-02-26 11:00:00,5.25,1.2815,597.9,937669.75,269.325,546.675,0.0,274.4,44.7,162533.22,0.0,113.6,100.0,24.0,0.075,0.0,1.6,0.0,0.0,1.0,0.0,1023.725,0.0,0.0,1007.875,1014.1,0.0,0.0,80.75,1020.4,,0.0,0.0,0.0,0.325,177.75475,17.612999,0.3,276.0,100.0,28433.65,4.45,3.975,1.975,0.0,0.0,C
2023-02-25 08:00:04,2023-02-26 12:00:00,5.3500004,1.281,530.57495,956850.44,256.1,511.84998,0.0,274.7,38.8,150311.56,0.0,0.0,100.0,24.0,0.0,0.0,1.6,0.0,0.0,1.0,0.0,1023.95,0.0,0.0,1008.1,1014.35,0.0,0.0,81.925,1020.65,,0.0,0.0,0.0,0.5,193.29825,16.96725,0.275,276.225,100.0,12766.575,4.25,3.725,2.025,0.0,0.0,C
2023-02-25 08:00:04,2023-02-26 13:00:00,5.425,1.281,516.05,844681.0,207.775,482.575,0.0,274.925,34.2,131434.3,0.0,0.0,100.0,24.0,0.0,0.0,1.6,0.0,0.0,1.0,0.0,1024.15,0.0,0.0,1008.325,1014.6,0.0,0.0,83.35,1020.875,,0.0,0.0,0.0,0.425,208.53474,14.57225,0.3,276.32498,100.0,10418.025,4.125,3.675,1.8499999,0.0,0.0,C
2023-02-25 08:00:04,2023-02-26 14:00:00,5.525,1.2804999,474.1,618436.06,132.5,418.5,0.0,275.175,20.125,97801.375,0.0,0.0,100.0,24.0,0.0,0.0,1.6,0.0,0.0,1.0,0.0,1024.425,0.0,0.0,1008.6,1014.875,0.0,0.0,84.6,1021.15,,0.0,0.0,0.0,0.35000002,223.2215,10.641,0.45,276.45,100.0,9604.525,3.95,3.55,1.725,0.0,0.0,C
2023-02-25 08:00:04,2023-02-26 15:00:00,5.625,1.28,432.85,327138.88,51.275,393.05,0.0,275.4,7.2999997,49391.0,0.0,0.0,100.0,24.0,0.0,0.0,1.6,0.0,0.0,1.0,0.5,1024.6499,0.0,0.0,1008.85,1015.1,0.0,0.0,86.2,1021.35,,0.0,0.0,0.0,0.275,237.30275,5.484,0.5,276.625,100.0,9779.55,3.75,3.375,1.6500001,0.0,0.0,C
2023-02-25 08:00:04,2023-02-26 16:00:00,5.75,1.28,381.95,82804.08,3.8,336.1,0.0,275.7,0.575,14198.625,0.0,0.0,100.0,24.0,0.0,0.0,1.6,0.0,0.0,0.5,1.0,1024.9,0.0,0.0,1009.05,1015.325,0.0,0.0,88.45,1021.6,,0.0,0.0,0.0,0.175,250.9055,-0.5487499,0.375,276.75,100.0,11939.274,3.55,3.25,1.45,0.0,0.0,C
2023-02-25 08:00:04,2023-02-26 17:00:00,5.875,1.28,306.625,1679.775,0.0,265.0,0.0,276.05,0.0,1051.6,0.0,0.0,100.0,24.0,0.0,0.0,1.6,0.0,0.0,0.0,1.0,1025.25,0.0,0.0,1009.475,1015.725,0.0,0.0,91.125,1022.0,,0.0,0.0,0.0,0.05,264.287,-7.09825,0.22500001,276.8,100.0,17637.8,3.525,3.3,1.25,0.0,0.0,C
2023-02-25 08:00:04,2023-02-26 18:00:00,6.05,1.27975,271.175,0.0,0.0,216.075,0.0,276.425,0.0,0.0,0.0,0.0,100.0,24.0,0.0,0.0,1.6,0.0,0.0,0.0,1.0,1025.825,0.0,0.0,1010.025,1016.3,0.0,0.0,93.15,1022.55,,0.0,0.0,0.0,0.0,277.78876,-13.802,0.3,276.8,100.0,18763.8,3.75,3.625,1.025,0.0,0.0,C
2023-02-25 08:00:04,2023-02-26 19:00:00,6.2,1.2795,263.9,0.0,0.0,200.5,0.0,276.7,0.0,0.0,0.0,0.0,100.0,24.0,0.0,0.0,1.6,0.0,0.0,0.0,1.0,1026.35,0.0,0.0,1010.525,1016.75,0.0,0.0,94.075,1023.05,,0.0,0.0,0.0,0.0,291.79425,-20.28375,0.3,276.875,100.0,17149.0,3.8,3.7,0.9,0.0,0.0,C
2023-02-25 08:00:04,2023-02-26 20:00:00,6.125,1.28125,258.425,0.0,0.0,197.5,0.0,276.575,0.0,0.0,0.0,0.0,100.0,24.0,0.0,0.0,1.3000001,0.0,0.0,0.0,1.0,1026.75,0.0,0.0,1010.875,1017.15,0.0,0.0,93.725,1023.45,,0.0,0.0,0.0,0.0,306.68,-26.133999,0.25,276.75,100.0,20780.0,3.6,3.275,1.425,0.0,0.0,C
2023-02-25 08:00:04,2023-02-26 21:00:00,5.975,1.2835,336.475,0.0,0.0,238.325,0.0,276.275,0.0,0.0,0.0,0.0,100.0,24.0,0.0,0.0,0.875,0.0,0.0,0.0,1.0,1027.275,0.0,0.0,1011.5,1017.7,0.0,0.0,91.45,1024.0,,0.0,0.0,0.0,0.0,322.72076,-30.89925,0.1,276.625,100.0,24888.8,3.7,3.225,1.875,0.0,0.0,C
2023-02-25 08:00:04,2023-02-26 22:00:00,5.9,1.285,406.675,0.0,0.0,248.125,0.0,276.025,0.0,0.0,0.0,0.0,100.0,24.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,1027.9,0.0,0.0,1012.15,1018.35,0.0,0.0,90.175,1024.65,,0.0,0.0,0.0,0.0,339.94073,-34.11625,0.1,276.55,100.0,24525.824,3.65,3.1,1.9,0.0,0.0,C
2023-02-25 08:00:04,2023-02-26 23:00:00,5.8,1.28525,354.45,0.0,0.0,271.9,0.0,275.925,0.0,0.0,0.0,0.0,100.0,24.0,0.0,0.0,0.075,0.0,0.0,0.0,1.0,1028.35,0.0,0.0,1012.475,1018.75,0.0,0.0,90.85,1025.05,,0.0,0.0,0.0,0.0,177.97226,-35.401,0.2,276.475,100.0,16158.125,3.4,2.65,2.0749998,0.0,-0.0,C
2023-02-26 08:00:04,2023-02-27 00:00:00,6.225,1.2835,368.1,0.0,0.0,246.55,0.0,276.84998,0.0,0.0,0.0,0.0,99.85,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1028.2,0.0,0.0,1012.4,1018.7,0.0,0.0,92.05,1025.0,,0.0,0.0,0.0,0.0,14.9165,-34.321503,0.1,276.9,99.925,16757.15,3.55,3.1,1.65,0.0,-0.0,C
2023-02-26 08:00:04,2023-02-27 01:00:00,6.1,1.28275,403.0,0.0,0.0,294.7,0.0,276.55,0.0,0.0,0.0,0.0,100.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1028.55,0.0,0.0,1012.625,1018.9,0.0,0.0,90.075,1025.2,,0.0,0.0,0.0,0.0,32.371002,-31.63175,0.1,276.8,100.0,16876.4,3.825,3.05,2.325,0.0,0.0,C
2023-02-26 08:00:04,2023-02-27 02:00:00,5.975,1.284,441.7,0.0,0.0,307.975,0.0,276.25,0.0,0.0,0.0,0.0,100.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1028.725,0.0,0.0,1012.8,1019.1,0.0,0.0,88.0,1025.4,,0.0,0.0,0.0,0.0,48.72425,-27.27375,0.22500001,276.6,100.0,15644.075,4.05,2.975,2.775,0.0,0.0,C
2023-02-26 08:00:04,2023-02-27 03:00:00,5.975,1.28475,471.05,0.0,0.0,403.7,0.0,276.25,0.0,0.0,0.0,0.0,100.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1028.7,0.0,0.0,1012.875,1019.15,0.0,0.0,86.95,1025.45,,0.0,0.0,0.0,0.0,63.898502,-21.69525,0.3,276.6,100.0,10774.4,4.1499996,3.125,2.725,0.0,0.0,C
2023-02-26 08:00:04,2023-02-27 04:00:00,6.0,1.28575,453.55,0.0,0.0,398.55,0.0,276.4,0.0,0.0,0.0,0.0,100.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1028.9,0.0,0.0,1013.1,1019.35,0.0,0.0,87.225,1025.65,,0.0,0.0,0.0,0.0,78.11075,-15.356,0.3,276.67502,100.0,10393.0,4.1,3.4,2.325,0.0,0.0,C
2023-02-26 08:00:04,2023-02-27 05:00:00,6.075,1.285,382.8,0.0,0.0,357.4,0.0,276.5,0.0,0.0,0.0,0.0,100.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1029.25,0.0,0.0,1013.45,1019.75,0.0,0.0,89.15,1026.05,,0.0,0.0,0.0,0.0,91.71675,-8.6775,0.275,276.75,100.0,11980.275,4.1,3.65,1.9,0.0,0.0,C
2023-02-26 08:00:04,2023-02-27 06:00:00,6.1749997,1.28375,290.65,193.25,0.7,267.45,0.0,276.725,0.275,481.65,0.0,0.0,100.0,24.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,1029.725,0.0,0.0,1013.85,1020.15,0.0,0.0,91.85,1026.45,,0.0,0.0,0.0,0.0,105.10325,-2.04425,0.2,276.8,100.0,13074.325,4.05,3.7,1.525,0.0,0.0,C
2023-02-26 08:00:04,2023-02-27 07:00:00,6.325,1.28275,236.225,48659.45,36.225,197.225,0.0,277.1,12.075,22207.2,0.0,0.0,100.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1030.3,0.0,0.0,1014.4,1020.7,0.0,0.0,94.375,1027.0,,0.0,0.0,0.0,0.0,118.62675,4.179,0.2,276.875,100.0,14677.925,3.85,3.7,0.975,0.0,0.0,C
2023-02-26 08:00:04,2023-02-27 08:00:00,6.5,1.28175,198.675,264105.88,114.5,161.55,0.0,277.55,29.525,74910.77,0.325,570.975,100.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1031.0,0.0,0.0,1015.125,1021.4,0.0,0.0,95.9,1027.7,,0.0,0.0,0.0,0.0,132.57475,9.632,0.15,277.025,100.0,16976.1,3.8,3.7,0.52500004,0.0,0.0,C
2023-02-26 08:00:04,2023-02-27 09:00:00,6.7,1.27975,201.9,562468.9,195.525,168.85,0.0,278.025,68.725,176861.84,5.7,10867.05,100.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1031.55,0.0,0.0,1015.65,1021.925,0.0,0.0,96.1,1028.2,,0.0,0.0,0.0,0.0,147.1175,13.95725,0.1,277.2,100.0,22768.8,3.85,3.85,0.275,0.0,0.0,C
2023-02-26 08:00:04,2023-02-27 10:00:00,6.9,1.277,347.7,816634.7,253.125,181.475,0.0,278.475,107.175,316604.25,12.75,33234.5,100.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1031.95,0.0,0.0,1016.05,1022.3,0.0,0.0,94.55,1028.575,,0.0,0.0,0.0,0.0,162.25475,16.82575,0.0,277.475,100.0,26188.375,4.05,4.05,0.075,0.0,11.76,C
2023-02-26 08:00:04,2023-02-27 11:00:00,6.9,1.2745,562.65,964951.4,276.875,246.0,0.0,278.475,119.825,408591.3,45.375,104574.0,100.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1032.25,0.0,0.0,1016.3,1022.55,0.0,0.0,91.2,1028.8251,,0.0,0.0,0.0,0.0,177.79124,17.987999,0.0,277.85,100.0,31571.648,4.025,4.025,-0.05,0.0,33.32,C
2023-02-26 08:00:04,2023-02-27 12:00:00,6.8,1.273,569.85,983856.0,263.475,344.65,0.0,278.3,100.525,396627.9,45.925,164254.83,100.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1032.25,0.0,0.0,1016.375,1022.6,0.0,0.0,88.125,1028.8501,,0.0,0.0,0.0,0.0,193.38174,17.33475,0.1,278.1,100.0,37110.875,4.1,4.1,0.0,0.0,42.14,C
2023-02-26 08:00:04,2023-02-27 13:00:00,6.725,1.2737501,634.675,870726.0,214.8,358.6,0.0,278.1,81.525,327692.12,29.1,135000.22,100.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1032.1,0.0,0.0,1016.25,1022.475,0.0,0.0,86.85,1028.725,,0.0,0.0,0.0,0.0,208.66,14.9285,0.1,278.2,100.0,39693.125,4.075,4.05,0.45000002,0.0,38.22,C
2023-02-26 08:00:04,2023-02-27 14:00:00,6.55,1.2745,805.67505,642469.0,138.7,423.175,0.0,277.75,62.975,260074.72,9.325,69163.15,100.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1031.925,0.0,0.0,1016.1,1022.35,0.0,0.0,85.775,1028.6,,0.0,0.0,0.0,0.0,223.37924,10.984,0.1,278.125,100.0,41479.574,4.0,3.9250002,0.8,0.0,51.940000000000005,C
2023-02-26 08:00:04,2023-02-27 15:00:00,6.425,1.27625,763.95,346511.78,55.525,487.95,0.0,277.4,29.125,165719.8,1.175,18891.076,100.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,1031.8,0.0,0.0,1015.95,1022.2,0.0,0.0,85.4,1028.45,,0.0,0.0,0.0,0.0,237.48401,5.814,0.125,278.0,100.0,39246.4,4.05,3.9250002,0.975,0.0,43.120000000000005,C
2023-02-26 08:00:04,2023-02-27 16:00:00,6.3,1.27875,665.775,92748.17,5.0,454.475,0.0,277.2,2.675,57171.523,0.0,2108.9,100.0,24.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1031.6749,0.0,0.0,1015.825,1022.07495,0.0,0.0,86.3,1028.3501,,0.0,0.0,0.0,0.0,251.10275,-0.22850001,0.2,277.8,100.0,27072.6,4.2,4.05,1.1,0.0,21.560000000000002,C
2023-02-26 08:00:04,2023-02-27 17:00:00,6.375,1.28125,515.45,2764.2,0.0,378.5,0.0,277.3,0.0,4798.625,0.0,0.0,100.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1031.6499,0.0,0.0,1015.85,1022.1,0.0,0.0,88.8,1028.4,,0.0,0.0,0.0,0.0,264.49402,-6.7825003,0.25,277.575,100.0,14623.976,4.3,4.2,0.95,0.0,1.9600000000000002,C
2023-02-26 08:00:04,2023-02-27 18:00:00,6.525,1.283,373.35,0.0,0.0,287.5,0.0,277.55,0.0,0.0,0.0,0.0,100.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1031.8,0.0,0.0,1016.07495,1022.325,0.0,0.0,91.625,1028.6,,0.0,0.0,0.0,0.0,277.9995,-13.4855,0.32500002,277.425,100.0,8586.699,4.1749997,4.125,0.625,0.0,0.0,C
2023-02-26 08:00:04,2023-02-27 19:00:00,6.6749997,1.2835,335.475,0.0,0.0,213.25,0.0,277.875,0.0,0.0,0.0,0.0,100.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1031.9,0.0,0.0,1016.07495,1022.35,0.0,0.0,93.149994,1028.625,,0.0,0.0,0.0,0.0,292.0015,-19.9615,0.4,277.275,100.0,7180.7,4.125,4.125,0.4,0.0,0.0,C
2023-02-26 08:00:04,2023-02-27 20:00:00,6.6749997,1.284,433.075,0.0,0.0,207.475,0.0,277.9,0.0,0.0,0.0,0.0,100.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1031.875,0.0,0.0,1016.025,1022.3,0.0,0.0,92.6,1028.6,,0.0,0.0,0.0,0.0,306.873,-25.800251,0.4,277.2,100.0,7042.425,4.475,4.45,0.425,0.0,0.0,C
2023-02-26 08:00:04,2023-02-27 21:00:00,6.6,1.28425,516.2,0.0,0.0,211.725,0.0,277.725,0.0,0.0,0.0,0.0,100.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1031.8,0.0,0.0,1016.07495,1022.3,0.0,0.0,92.075,1028.6,,0.0,0.0,0.0,0.0,322.8855,-30.550999,0.35000002,277.125,100.0,8444.275,4.8,4.8,0.4,0.0,0.0,C
2023-02-26 08:00:04,2023-02-27 22:00:00,6.6,1.285,386.275,0.0,0.0,231.1,0.0,277.7,0.0,0.0,0.0,0.0,100.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1031.8501,0.0,0.0,1016.07495,1022.35,0.0,0.0,92.775,1028.6499,,0.0,0.0,0.0,0.0,340.05975,-33.75325,0.3,276.975,100.0,9686.575,4.575,4.525,0.55,0.0,0.0,C
2023-02-26 08:00:04,2023-02-27 23:00:00,6.575,1.285,368.05,0.0,0.0,202.2,0.0,277.625,0.0,0.0,0.0,0.0,100.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1031.975,0.0,0.0,1016.175,1022.45,0.0,0.0,93.3,1028.75,,0.0,0.0,0.0,0.0,178.02975,-35.0275,0.4,276.9,100.0,9194.475,4.425,4.4,0.65,0.0,-0.0,C
2023-02-27 08:00:04,2023-02-28 00:00:00,6.7,1.2835,375.2,0.0,0.0,136.25,0.0,277.975,0.0,0.0,0.0,0.0,100.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1031.6749,0.0,0.0,1015.8,1022.07495,0.0,0.0,94.925,1028.375,,0.0,0.0,0.0,0.0,14.9157505,-33.94275,0.3,277.0,100.0,9621.225,4.7,4.7,-0.3,0.0,-0.0,C
2023-02-27 08:00:04,2023-02-28 01:00:00,6.6499996,1.283,743.85,0.0,0.0,277.7,0.0,277.84998,0.0,0.0,0.0,0.0,100.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1031.7,0.0,0.0,1015.775,1022.05,0.0,0.0,94.025,1028.3501,,0.0,0.0,0.0,0.0,32.314,-31.2565,0.2,277.0,100.0,11307.625,5.05,5.0,-0.7,0.0,0.0,C
2023-02-27 08:00:04,2023-02-28 02:00:00,6.55,1.28275,1173.475,0.0,0.0,449.8,0.0,277.625,0.0,0.0,0.0,0.0,100.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1031.575,0.0,0.0,1015.725,1021.975,0.0,0.0,91.5,1028.25,,0.0,0.0,0.0,0.0,48.627,-26.90475,0.2,276.9,100.0,13772.4,5.175,5.175,-0.3,0.0,0.0,C
2023-02-27 08:00:04,2023-02-28 03:00:00,6.475,1.28275,1053.225,0.0,0.0,329.45,0.0,277.45,0.0,0.0,0.0,0.0,100.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1031.475,0.0,0.0,1015.6,1021.85,0.0,0.0,91.4,1028.1499,,0.0,0.0,0.0,0.0,63.777252,-21.3335,0.25,276.825,100.0,17460.775,4.8,4.8,0.15,0.0,0.0,C
2023-02-27 08:00:04,2023-02-28 04:00:00,6.4,1.28425,695.925,0.0,0.0,266.55,0.0,277.34998,0.0,0.0,0.0,0.0,100.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1031.825,0.0,0.0,1015.925,1022.2,0.0,0.0,93.325,1028.5,,0.0,0.0,0.0,0.025,77.979004,-14.99925,0.425,276.6,100.0,14400.4,4.425,4.4,0.375,0.0,0.0,C
2023-02-27 08:00:04,2023-02-28 05:00:00,6.5,1.2855,347.325,0.0,0.0,223.275,0.0,277.5,0.0,0.0,0.0,0.0,100.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1032.3,0.0,0.0,1016.325,1022.6,0.0,0.0,95.15,1028.9,,0.0,0.0,0.0,0.1,91.5845,-8.3220005,0.57500005,276.5,100.0,6116.825,4.225,4.2,0.57500005,0.0,0.0,C
2023-02-27 08:00:04,2023-02-28 06:00:00,6.6,1.286,333.9,376.575,1.35,236.4,0.0,277.7,0.225,393.725,0.0,0.0,100.0,24.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,1032.55,0.044999998,0.75,1016.65,1022.95,0.0,0.0,95.425,1029.25,,0.0,0.0,0.0,0.2,104.97826,-1.68675,0.525,276.5,100.0,4329.125,4.05,3.95,0.45,0.0,0.0,C
2023-02-27 08:00:04,2023-02-28 07:00:00,6.6,1.287,326.35,56975.227,40.2,217.675,0.0,277.725,5.5,10298.675,0.0,0.0,100.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1032.95,0.015,0.25,1017.05,1023.35,0.0,0.0,95.475,1029.65,,0.0,0.0,0.0,0.125,118.51725,4.5415,0.5,276.4,100.0,4971.95,3.625,3.625,-0.05,0.0,0.0,C
2023-02-27 08:00:04,2023-02-28 08:00:00,6.6499996,1.2865,402.425,283453.0,120.975,254.8,0.0,277.82498,24.775002,54488.83,1.1,1983.65,99.925,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1033.275,0.0,0.0,1017.325,1023.625,0.0,0.0,95.2,1029.925,,0.0,0.0,0.0,0.0,132.4895,10.0015,0.275,276.4,100.0,9910.05,3.3,3.3,-0.35,0.0,9.8,C
2023-02-27 08:00:04,2023-02-28 09:00:00,6.7,1.284,507.975,587584.56,202.875,217.17499,0.0,277.9,57.7,148479.5,20.3,38513.6,99.075,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1033.4,0.0,0.0,1017.4,1023.7,0.0,0.0,95.175,1030.0,,0.0,0.0,0.0,0.0,147.066,14.3325,0.1,276.4,99.975,18341.025,3.075,2.925,-0.90000004,0.0,44.1,C
2023-02-27 08:00:04,2023-02-28 10:00:00,6.6499996,1.2815,1568.3,843657.25,260.75,172.75,0.0,277.875,78.45,245145.72,44.9,117342.125,94.3,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1033.55,0.0,0.0,1017.575,1023.825,0.0,0.0,94.9,1030.125,,0.0,0.0,0.0,0.0,162.246,17.204,0.05,276.4,99.775,24945.05,2.95,2.5,-1.475,0.0,71.54,C
2023-02-27 08:00:04,2023-02-28 11:00:00,6.45,1.2804999,5741.9,992430.44,284.5,323.6,0.0,277.5,92.7,308127.28,62.65,193542.67,81.6,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1033.8,0.0,0.0,1017.825,1024.075,0.0,0.0,91.825,1030.375,,0.0,0.0,0.0,0.0,177.83025,18.36475,0.0,276.525,99.425,30839.549,3.15,2.65,-1.75,0.0,62.720000000000006,C
2023-02-27 08:00:04,2023-02-28 12:00:00,6.075,1.28,9903.45,1011030.6,270.975,420.325,0.0,276.65,101.025,348716.88,75.575,248810.92,72.55,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1034.0,0.0,0.0,1017.9,1024.2,0.0,0.0,85.975,1030.5,,0.0,0.0,0.0,0.0,193.46825,17.704,0.0,276.7,99.475,40133.65,3.5,2.9,-1.925,0.0,67.62,C
2023-02-27 08:00:04,2023-02-28 13:00:00,5.675,1.2804999,10213.05,896944.7,221.875,651.3,0.0,275.7,96.25,355051.3,80.475,280915.62,75.525,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1034.0,0.0,0.0,1017.975,1024.25,0.0,0.0,80.7,1030.525,,0.0,0.0,0.0,0.0,208.78825,15.285999,0.0,276.725,100.0,46870.45,3.5749998,3.0,-1.925,0.0,146.02,C
2023-02-27 08:00:04,2023-02-28 14:00:00,5.475,1.2825,7108.875,666738.06,145.0,1136.8,0.0,275.1,73.85,306122.25,49.975,234830.95,82.524994,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1033.975,0.0,0.0,1018.0,1024.3,0.0,0.0,77.7,1030.6,,0.0,0.0,0.0,0.0,223.54025,11.32775,0.0,276.6,99.925,47464.05,3.35,2.9,-1.65,0.0,112.7,C
2023-02-27 08:00:04,2023-02-28 15:00:00,5.4,1.2865,1973.975,366330.16,59.925,1470.175,0.0,274.9,37.5,200378.84,13.650001,114551.6,93.475,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,1033.9,0.0,0.0,1017.9,1024.2,0.0,0.0,77.675,1030.5,,0.0,0.0,0.0,0.0,237.669,6.14525,0.0,276.325,99.9,45880.625,3.0,2.75,-1.25,0.0,144.06,C
2023-02-27 08:00:04,2023-02-28 16:00:00,5.4,1.28975,1947.075,103091.65,6.2000003,1375.0,0.0,274.8,4.95,76373.48,0.0,24555.824,96.95,24.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1033.775,0.0,0.0,1017.8,1024.1,0.0,0.0,80.425,1030.4,,0.0,0.0,0.0,0.0,251.303,0.09324998,0.0,276.05,99.975,44771.65,2.775,2.65,-0.825,0.0,57.82,C
2023-02-27 08:00:04,2023-02-28 17:00:00,5.45,1.2925,1880.45,3856.225,0.0,1297.45,0.0,274.975,0.0,8905.175,0.0,0.0,96.3,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1033.6749,0.0,0.0,1017.7,1024.025,0.0,0.0,83.7,1030.4,,0.0,0.0,0.0,0.0,264.7035,-6.466,0.0,275.875,99.925,42721.95,2.625,2.5749998,-0.45000002,0.0,6.86,C
2023-02-27 08:00:04,2023-02-28 18:00:00,5.575,1.293,1865.55,0.0,0.0,1075.15,0.0,275.275,0.0,0.0,0.0,0.0,95.775,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1033.55,0.0,0.0,1017.6,1023.925,0.0,0.0,86.15,1030.275,,0.0,0.0,0.0,0.0,278.2125,-13.16875,0.0,275.82498,99.850006,40184.55,2.5749998,2.5749998,0.075,0.0,0.0,C
